from_id,to_id,isInfluential,intents,contexts
da2fe6cd385194b0274d04d04ee72e8caf3854d4,5922f437512158970c417f4413bface021df5f78,True,"result,background","Although substantial effort has been devoted to encoding different environments with universal tokens in a sequence modeling framework (Reed et al., 2022), it is unclear whether such an approach can preserve the rich knowledge embedded in pretrained vision and language models and leverage this knowledge to transfer to downstream reinforcement learning (RL) tasks.,Inspired by the large-scale pretraining success of vision and language domains, largescale sequence and image models have recently been applied to learning generalist decision making agents (Reed et al., 2022; Lee et al., 2022; Kumar et al., 2022).,First, we compare to existing work that uses goal-conditioned transformers to learn across multiple environments, where goals can be specified as episode returns (Lee et al., 2022), expert demonstrations (Reed et al., 2022), or text and images (Brohan et al., 2022).,Although substantial effort has been devoted to encoding different environments with universal tokens in a sequence modeling framework (Reed et al., 2022), it is unclear whether such an approach can preserve the rich knowledge embedded in pretrained vision and language models and leverage this…,, 2022), or require studious tokenization (Reed et al., 2022) that might seem unnatural in reinforcement learning settings where different environments have distinct state and actions spaces.,…under environments with the same state and action spaces (e.g., Atari games) (Lee et al., 2022; Kumar et al., 2022), or require studious tokenization (Reed et al., 2022) that might seem unnatural in reinforcement learning settings where different environments have distinct state and actions spaces.,Transformer BC (Reed et al., 2022; Lee et al., 2022).,, 2022), expert demonstrations (Reed et al., 2022), or text and images (Brohan et al."
da2fe6cd385194b0274d04d04ee72e8caf3854d4,69ee9b3a915951cc84b74599a3a2699a66d4004f,True,methodology,"While our environment setting is similar to that of (Shridhar et al., 2022), this method is not directly comparable to our approach, as CLIPort abstracts actions to the existing primitives of pick and place as opposed to using joint space of a robot.,We train our method using demonstrations across a set of 10 separate tasks from (Shridhar et al., 2022), and evaluate the ability of our approach to transfer to 3 different test tasks.,To measure multi-task learning and transfer, we use the suite of language guided manipulation tasks from (Shridhar et al., 2022)."
01d4cc6e7c89f42ad1fc27b57439c9b6c2797fb8,5c74b1021aebd0575c339ce4dfd47e183009a9c5,True,"methodology,background","We also experiment with the Mixture density networks (MDN) [8] and uniform quantization, as shown in previous works [25, 39].,(f) Implicit Behavioral Cloning (IBC): Instead of modeling the conditional distribution P (a | o), IBC models the joint probability distribution P (a, o) using energy-based models [25].,While IBC is our strongest baseline, in our experience it is also one that is quite easy to overfit to our datasets.,We experimentally evaluate BeT on five datasets ranging from simple diagnostic toy datasets to complex datasets that include simulated robotic pushing [25], sequential task solving in kitchen environments [34], and self-driving with visual observations in CARLA [21].,While this suffers from all the classic issues of training an EBM, like higher sample complexity and higher complexity in sampling, IBC models have been shown to have higher success in learning multi-modal and discontinuous actions.,While IBC is slower than explicit BC models because of their sampling requirements, they have been shown to learn well on multi-modal data, and outperform earlier work such as MLP-MDNs [8].,Finally, a class of algorithms, most notably [50, 25, 43, 58] do not directly learn a generative model but instead learn energy based models.,Since [25] is a BC model capable of multi-modality, we compare against it as a baseline in Sec.,Implicit Behavioral Cloning Implicit Behavioral Cloning (IBC) [25] takes a different approach in behavioral cloning, where instead of learning a model f(o) := a, we learn an energy based model E(o, a) where the intended action a at any observation is defined as arg minaE(o, a).,(d) Multi-modal block-pushing environment: For more complicated interaction data, we use the multi-modal block-pushing environment from Implicit Behavioral Cloning (IBC) [25], where an XArm robot needs to push two blocks into two squares in any order.,[25], we do not explicitly predict mode centers, which significantly improves our modeling capacity.,While more recent behavior generation models have sought to address this problem, they often require complex generative models [76], an exponential number of bins for actions [54], complicated training schemes [66], or time-consuming test-time optimization [25].,In terms of raw computation time to determine one action from the observations, in the Kitchen environment, BeT took 2.8 ms, while IBC took 52 ms and MLP, as the fastest point of comparison, took 0.5 ms.,In contrast, for the same task, our strongest baseline IBC takes about 14 hours.,Evaluation rollouts on the same environment take 1.65 seconds with BeT, as opposed to 17.70 seconds with IBC."
01d4cc6e7c89f42ad1fc27b57439c9b6c2797fb8,8d0eeb8aee3ce93c9c04f0662ee058e8eefee6bf,True,"methodology,background","[16, 54] use transformers mostly to summarize historical visual context, while [13] relies on their long-term extrapolation abilities to collect human-in-the-loop demonstrations more efficiently.,Current approach for behavior cloning from such datasets primarily focus on learning goal-conditioned policies, where each goal implies a single mode of behavior [35, 34, 52, 16].,The lack of labeled goal or reward labels in the second category implies that there is more multi-modality in the action distributions compared to action distributions of goal or reward conditioned datasets, which is the same reason a lot of work learning from multi-modal datasets try to learn a goal-conditioned model [35, 34, 52, 16].,Among those, [12, 39] applies them to Reinforcement Learning and Offline Reinforcement Learning, respectively, while [13, 16, 54] use them for imitation learning."
0ab3f612db15a5a986d731283ca52e08058c9c44,01bc9970cdceafe7a81fcd9acc95b82d6666c502,True,"background,methodology","In particular, symbolic state abstractions are often lossy [12, 13, 24], in that they discard information that may be important for decision-making, like the reachability of buttons or the relative stick grasp in Stick Button.,We are motivated by cases where it is easier to design [12, 13, 14, 15, 16] or learn [17, 18, 19, 20, 21] symbols than it is to design skills.,[13] propose a pipeline for learning operators and samplers for bilevel planning when given a set of parameterized policies1.,The Cover environment was introduced by [12, 13, 21].,See Figure 3, Algorithm 1, and [13] for an extended description.,Following [13], we learn two neural networks for each sampler.,[13], who assume parameterized policies are given.,3) for an elaborated discussion on the relationship between this work and [12, 13].,Following previous work [13, 18, 21, 44], we use a simple linear-time approach to learn symbolic operators.,In this line, other work has concentrated on learning operators [79, 80, 81, 82, 44, 12, 83], learning samplers [39, 84, 85, 86, 13, 87], or learning predicates [17, 88, 4, 89, 90, 91, 18, 19, 20, 92, 21]."
0ab3f612db15a5a986d731283ca52e08058c9c44,869cd60e0fe1c0ae5e93854f218bb33eaa45c1d4,True,"result,background","In particular, symbolic state abstractions are often lossy [12, 13, 24], in that they discard information that may be important for decision-making, like the reachability of buttons or the relative stick grasp in Stick Button.,We are motivated by cases where it is easier to design [12, 13, 14, 15, 16] or learn [17, 18, 19, 20, 21] symbols than it is to design skills.,In brief, [13] extends [12] by removing the assumption that samplers are given.,First, in [12, 13], the demonstration data is given in terms of high-level controllers: each transition corresponds to the execution of an entire controller, and the controller identity is known.,The Cover environment was introduced by [12, 13, 21].,Here we elaborate on the relationship between this work and our prior work [12, 13].,3) for an elaborated discussion on the relationship between this work and [12, 13].,However, previous work [12, 21] suggests that operator and sampler learning are robust to a limited degree to predicate ablation or addition; we expect the same for policy learning5.,• Notes: This extends the environment of [12, 13, 21] to make the robot move in two dimensions.,In this line, other work has concentrated on learning operators [79, 80, 81, 82, 44, 12, 83], learning samplers [39, 84, 85, 86, 13, 87], or learning predicates [17, 88, 4, 89, 90, 91, 18, 19, 20, 92, 21]."
0ab3f612db15a5a986d731283ca52e08058c9c44,424cf0cdf8015640ab36d80cd15f92476aac46b8,True,"background,methodology","We are motivated by cases where it is easier to design [12, 13, 14, 15, 16] or learn [17, 18, 19, 20, 21] symbols than it is to design skills.,Given 1000 demonstrations, after learning predicates (see [21] for a description of the approach), we run BPNS skill learning and planning, with the configuration identical to the main experiments.,The Cover environment was introduced by [12, 13, 21].,This lossiness can be mitigated to some degree by inventing new predicates [4, 21], but in robotics environments, there are often kinematic and geometric constraints that are hard to perfectly abstract away [1, 25, 26].,Following previous work [13, 18, 21, 44], we use a simple linear-time approach to learn symbolic operators.,However, previous work [12, 21] suggests that operator and sampler learning are robust to a limited degree to predicate ablation or addition; we expect the same for policy learning5.,• Notes: This extends the environment of [12, 13, 21] to make the robot move in two dimensions.,[21], which starts with a minimal set of goal predicates that are sufficient for describing the task goals, and then uses demonstrations to invent new predicates.,In this line, other work has concentrated on learning operators [79, 80, 81, 82, 44, 12, 83], learning samplers [39, 84, 85, 86, 13, 87], or learning predicates [17, 88, 4, 89, 90, 91, 18, 19, 20, 92, 21]."
01bc9970cdceafe7a81fcd9acc95b82d6666c502,8be4f7216f2124603b4477d61f5ddb577a640fe5,True,"background,methodology","To plan with NSRTs, we borrow techniques from searchthen-sample task and motion planning (TAMP) [7], with symbolic AI planning in an outer loop serving as guidance,Task and motion planners (TAMP) [7] can plan effectively at long horizons, but they typically require hand-specified operators, action samplers, and lowlevel transition models.,For the latter, we hope to draw on TAMP techniques for stochastic and partially observed settings.,To plan with NSRTs, we borrow techniques from searchthen-sample task and motion planning (TAMP) [7], with symbolic AI planning in an outer loop serving as guidance for continuous planning with neural models in an inner loop.,This planning strategy falls under the broad class of search-then-sample TAMP techniques [7]."
869cd60e0fe1c0ae5e93854f218bb33eaa45c1d4,8be4f7216f2124603b4477d61f5ddb577a640fe5,True,"methodology,background","optimization approach, with symbolic planning providing a dense sequence of subgoals for continuous optimization [1], [5].,Task and motion planning (TAMP) combines insights from AI planning and motion planning to address these challenges [1], [2], [3], [4], [5], [6].,, Which object should I grasp? and How should I grasp it?) [1].,in “search-then-sample” TAMP methods [1]."
742b195fb4c2868a4e60012c8e0bf7db43bb5650,826383e18568c9c37b5fc5dd7e2913352db22b47,True,"background,methodology","In this paper, we study Language-driven zero-shot object navigation (L-ZSON)—a more challenging but also more applicable version of object navigation [4,17,63,74,83] and ZSON [37, 44] tasks.,On a ROBOTHOR object subset, considered in prior work, the same CoW beats the leading method [37] by 15.,1 [37] Apoorv Khandelwal, Luca Weihs, Roozbeh Mottaghi, and Aniruddha Kembhavi.,[37] train on a subset of ROBOTHOR categories and evaluate on a held-out set.,LZSON encompasses ZSON, which specifies only the target category [37, 44].,• EmbCLIP-ZSON [37]: trains a model on eight ROBOTHOR categories, using CLIP language embeddings to specify the goal objects.,Recent work studies object navigation in zero-shot settings, where agents are evaluated on object categories that they are not explicitly trained on [37, 44].,in prior object navigation [4, 17] and ZSON [37, 44] tasks, which focus on high-level categories like “plant”."
8be4f7216f2124603b4477d61f5ddb577a640fe5,0fd064fd9a5e014484f531552e56342e522de21b,True,methodology,"Kim B, Lee K, Lim S, Kaelbling LP, Lozano-Perez T. 2020.,Sampling for continuous parameter values can itself be similarly guided, using techniques for optimistic global optimization (128, 107).,Interleaved Dornhege∗ (62, 63, 91) Gaschler∗ (92, 93, 94) Colledanchise∗ (95) Gravot∗ (96, 97) Stilman† (23, 98, 99) Plaku† (100) Kaelbling∗ (101, 102) Barry† (103, 30, 104) Garrett∗ (70, 71) Thomason∗ (105) Kim∗ (106, 107) Kingston† (108) Fernandez-Gonzalez∗ (109),Kim B, Kaelbling LP, Lozano-Perez T. 2018.,Kim B, Shimanuki L. 2019."
4f1d598f919aae55c3cbbc425ef1514a54e2b8cd,6ec6fa4e34200e13d80ee79b95d1cc6ec0f6b424,True,"background,methodology","…et al.,523 2021) that do not provide an oracle agent to answer524 question in natural language, researchers also needs525 to build a rule-based (Padmakumar et al., 2021) or526 neural-based (Roman et al., 2020) oracle.527
4.3 Data-centric Learning528
Compared with previously discussed works…,TEACh (Padmakumar et al., 2021) is a dataset that studies ob-,Both518 rule-based methods (Padmakumar et al., 2021) and519 neural-based methods (Roman et al., 2020; Nguyen520 et al., 2021) have been developed to build naviga-521 tion agents with dialog ability.,question in natural language, researchers also need to build a rule-based (Padmakumar et al., 2021) or neural-based (Roman et al.,Both rule-based methods (Padmakumar et al., 2021) and neural-based methods (Roman et al.,Meanwhile, for tasks (Thomason et al., 2019b; Padmakumar et al., 2021) that do not provide an oracle agent to answer,, 2019) TEACh (Padmakumar et al., 2021), Minecraft Collaborative Building (Narayan-Chen et al.,TEACh (Pad-269 makumar et al., 2021) is a dataset that studies object270 interaction and navigation with free-form dialog.271 The follower converses with the commander and272 interacts with the environment to complete various273
house tasks such as making coffee."
4f1d598f919aae55c3cbbc425ef1514a54e2b8cd,cd14bb267b2badb0d4407b3327d162c2b4346b35,True,background,"In SOON (Zhu et al., 2021a), an agent190 receives a long complex coarse-to-fine instruction191 which gradually narrows down the search scope.192
Navigation+Object Interaction For some tasks, 193 the target object might be hidden (e.g., the spoon in 194 a drawer), or need to change status (e.g., a…,In SOON (Zhu et al., 2021a), an agent190 receives a long complex coarse-to-fine instruction191 which gradually narrows down the search scope.192
Navigation+Object Interaction For some tasks, 193 the target object might be hidden (e.g., the spoon in 194 a drawer), or need to change status (e.g., a sliced ap- 195 ple is requested but only a whole apple is available).,Visual Navigation (Zhu et al., 2021b) is a problem of navigating an agent from the current location to find the goal target.,Extracting these tokens and encod- 392 ing the object tokens and directions tokens are cru- 393 cial (Qi et al., 2020a; Zhu et al., 2021b)."
4f1d598f919aae55c3cbbc425ef1514a54e2b8cd,645bc7a5347a299a1e8aa965867bd097f6f4bddd,True,"background,methodology","Both518 rule-based methods (Padmakumar et al., 2021) and519 neural-based methods (Roman et al., 2020; Nguyen520 et al., 2021) have been developed to build naviga-521 tion agents with dialog ability.,, 2021) and neural-based methods (Roman et al., 2020; Nguyen et al., 2021a) have been developed to build navigation agents with dialog ability.,…agent to answer524 question in natural language, researchers also needs525 to build a rule-based (Padmakumar et al., 2021) or526 neural-based (Roman et al., 2020) oracle.527
4.3 Data-centric Learning528
Compared with previously discussed works that529 focus on building a better VLN agent…"
a58b3f2ab75fdbda082e684d027ab4f552b0b5d3,a2f6930b37febd2b88bbea7778f442ef3621b8a3,True,methodology,"We use STORM [7] as a planner which minimizes a Euclidean distance cost to generate trajectories from start to,We use STORM [7] as a planner which minimizes a Euclidean distance cost to generate trajectories from start to goal position.,We use STORM [7] as the planner which computes an action leveraging sampling based optimization to optimize over costs.,We interface our CL with an optimization based controller [7] to generate commands for the robot as shown in Algorithm 1."
4b516216d7d150a081fd74993bddf36b6b22c118,5c74b1021aebd0575c339ce4dfd47e183009a9c5,True,methodology,"The bimanual sweeping task [83, 14] requires two 7-DoF robot arms equipped with spatula-like end-effectors to sweep a pile of particles evenly into two bowls while avoiding dropping particles between the tips of the spatulas.,2% from the previous state-of-the-art [14].,For both BC and PC we parameterize log-likelihood using energy-based models, also known as an implicit loss, which is state-of-the-art for this task [14].,6 Experiments We now evaluate procedure cloning in larger scale settings on tasks including simulated robotic navigation [82] and manipulation [83, 14], and learning to play MinAtar [84] (a miniature version of Atari [85]).,All of our algorithm implementations use the implicit loss function described in [14] for this task."
5c74b1021aebd0575c339ce4dfd47e183009a9c5,30256fd41d471e8c6731c732e41ba865321ced7d,True,"background,methodology","Baselines Ours Explicit Implicit Explicit Implicit Method NearestBC CQL [26] S4RL [27] BC (MSE) BC (EBM) BC (MSE) BC (EBM) Neighbor (from CQL [26]) w/ RWR [28] w/ RWR [28] Uses data (o,a) (o,a) (o,a,r) (o,a,r) (o,a) (o,a) (o,a,r) (o,a,r) Domain Task Name,Baselines from [26] and [27] didn’t report standard deviations.,of both implicit and explicit policies significantly outperform the BC baselines reported on the benchmark, 107 and provide competitive results with state-of-the-art offline reinforcement learning results reported thus 108 far, including CQL [26] and S4RL [27].,Surprisingly, we find that our implementations106
of both implicit and explicit policies significantly outperform the BC baselines reported on the benchmark,107 and provide competitive results with state-of-the-art offline reinforcement learning results reported thus108 far, including CQL [26] and S4RL [27]."
183984d0426fd0702fbbe8bd890fe32058ecdfff,47049b3a3da29d003f7a44712f070c928e07efaa,True,"background,methodology","Mechanics representations and priors are ubiquitous in model-based techniques and thus have been able to demonstrate working solutions [5, 6, 7, 8].,• MIQP (Oracle): A model-based solution to each manipulation task, solved via CTO [6] and provided with all ground-truth parameters (such as object shape and desired object trajectory in SE(2)).,The main focus of the state-of-the-art is in planar manipulation tasks over sagittal settings, where friction and contact forces are the primary source of challenges [5, 27, 6, 28].,Datasets: We built four datasets of non-prehensile manipulation tasks in the sagittal3 plane with randomized trajectories in SE(2), all ground truth robot actions are found by solving Contact-Trajectory Optimization (CTO) [6]: • Training set of 20 tasks with randomly generated polygonal objects of 4 to 6 facets, including all mechanical parameters and robot actions for each task.,We train the first two stages with supervision from an expert contact trajectory optimizer [6] while the third stage is trained end-to-end over the desired object trajectory.,Once the task is setup, we pose a Mixed-Integer Quadratic Program (MIQP) that find the globally optimal robot finger placements and contact forces pc(t),λc(t) as:
MIQP: min p,Λ
T∑
t=0
λTc (t)Qλλc(t)+p̈ T c (t)Qpp̈c(t) (11)
subject to: Mr̈(t)+G(r)=J(r)TΛ(t), pc(t)∈Fc(t), λc(t)∈FCc(t), λe(t)∈FCe(t) (12) This problem is known as Contact-Trajectory Optimization (CTO), and we solve the MIQP using the formulation from [6].,Datasets: We built four datasets of non-prehensile manipulation tasks in the sagittal3 plane with randomized trajectories in SE(2), all ground truth robot actions are found by solving Contact-Trajectory Optimization (CTO) [6]:
• Training set of 20 tasks with randomly generated polygonal objects of 4 to 6 facets, including all mechanical parameters and robot actions for each task.,In contrast, the MDR and CVX result in lower training loss closer to the MIQP (Oracle) reference.,All these parameters, along with the solution to CTO are stored and used to train and validate our model.,This set of mechanical parameters [6] includes: (i) the Jacobian matrix J(r)(t), (ii) the location of external contacts pe(t), and (iii) parameters that implicitly encode contact modes Fc, FCc, andFCe.,Our vision is to perform training on completely synthetic data generated with MIQP [6], fine-tuned for robustness with the simulator, and execute a task specified with a real-world video.,While this is a limitation, it is a standard approach to evaluate planning and learning pipelines for manipulation problems (see [9, 28, 10, 26, 6, 8]).,Solving this problem without assuming known contact modes is often intractable and a significant body of research has focused on studying it [25, 33, 6].,This is akin to a pixel-to-actions style policy network [41, 3] and is trained to generate MIQP solutions with a loss function LNN = ||p∗c(t)−pc(t)||22.,We find optimal finger trajectories for each task using a Mixed-Integer Quadratic Program (MIQP) [6], for N = 2 point fingers.,The scope of these techniques is often focused in: (i) the planning/control of primitives [22, 23, 9], which can be combined sequentially to complete a task [7, 24], or (ii) in the optimization of general skills [25, 5, 6], which solve inverse rigid-body dynamics to solve a task.,and the robot having point-fingers (standard in robot manipulation literature [9, 10, 11, 6, 8]).,Inference time in a neural model is smaller than
MIQP (Oracle) [6], as our model involves simple operations and solving QP.,We first analyze the ability to infer finger trajectories from the ground truth data obtained via CTO."
fd399c7068512858b27535f75c8c31d2442dbaac,8d0eeb8aee3ce93c9c04f0662ee058e8eefee6bf,True,"background,methodology","To enable learning a potentially multi-modal policy that excels across many tasks, we adopt the same solution used in [7], [25], [33], which discretizes the action space into 256 independent bins along every dimension, and parameterize the policy using a mixture of discretized logistic distribution.,Following this definition, prior work [9], [7], [11], [20], [45] on one-shot imitation learning evaluate agents with a single task, as illustrated in Figure 1.,[11] applies the Model-Agnostic Meta-Learning algorithm (MAML) [10] to adapt policy model parameters for new tasks; TecNets [21] applies a hinge rank loss to learn explicit task embeddings; DAML [45] adds a domain-adaptation objective to MAML to use human demonstration videos; [7] improves policy network with Transformer architecture [41].,We adopt the nonlocal self-attention block in [42], and make it to a multi-head version as [7].,Task Setup DAML [45] T-OSIL [7] LSTM MLP MOSAIC (ours),First proposed in [9], the framework has been extended to different tasks and visual inputs [7], [11], [20], [45].,In addition to the behavioural cloning loss, we also utilize the inverse dynamics loss as in [7].,As a first step in our investigation, we study the performance of prior state-of-the-art methods [7], [45].,• T-OSIL [7]: Model architecture proposed by [7] which also uses non-local block [42] in self-attention module and is trained with end-effector point prediction as auxiliary loss.,• T-OSIL [7]: Model architecture proposed by [7] which"
96a1a24fb75635bd5a27b8e4034d0faef5f99ad5,449c5660d637741f7aa7ff42549c32b43c9968bf,True,"background,methodology","Other works have focused on directly modify task gradients [1, 2, 46, 17, 23, 32].,We trained on CIFAR-100 [20] and treated each of the 20 ‘coarse’ classes as one domain, thus creating a dataset with 20 tasks, where each task is a 5-class classification over the dataset’s ‘fine’ classes, following [34, 46].,Each task’s influence on the network parameters can be indirectly balanced by finding a suitable set of weightings which can be manually chosen, or learned through a heuristic [18, 26] — which we called weighting-based methods; or directly balanced by operating on taskspecific gradients [5, 46, 1, 2, 17, 23, 32] — which we called gradient-based methods.,5, when combined with recently proposed state-of-the-art gradient-based methods designed for multi-task learning: GradDrop [2], PCGrad [46] and CA-,5, when combined with recently proposed state-of-the-art gradient-based methods designed for multi-task learning: GradDrop [2], PCGrad [46] and CA-
Grad [23]."
395a4db5fef867d5bd352585aa00b97004994972,6b7d21cf7355e08d53cb2ad17c144002fca3f2c8,True,"background,methodology","The control agent remains largely unchanged from ARM [14].,Recently however, Q-attention and the ARM system [14] has been shown to bypass many flaws that come with reinforcement learning, most notably the large training burden and exploration difficulty with sparsely-rewarded and long-horizon tasks.,ARM [14] introduced several core concepts that facilitate the learning of vision-based robot manipulation tasks.,The Q-attention module [14] (discussed in Section 3.,Before training, we fill the replay buffer with demonstrations using keyframe discovery and demo augmentation [14].,learning from sparsely-rewarded and image-based tasks [14]: two properties that are particularly important for robot manipulation tasks.,ARM [14] uses Q-attention to reduce the image resolution to a next-best pose phase (by cropping 128×128 observations to 16×16), while the role of coarse-to-fine Q-attention is to discretise the otherwise large translation space.,The coarse-to-fine Q-attention shares the same motivation that was was laid out in ARM [14], i.,In addition to our method (C2F-ARM), we include the same baselines as in previous work: ARM [14], BC, SAC+AE [41], DAC [18] (an improved, off-policy version of GAIL [9]), SQIL [30], and DrQ [19].,Keyframe discovery and demo augmentation were another two important techniques introduced in ARM [14]."
1c3b3639a335fd0cfbe4a3ebab518561fdef660d,4f68e07c6c3173480053fd52391851d6f80d651b,True,"methodology,background","Learning representations for robotics tasks poses additional challenges, as perception data is conditioned on the motion policy and model dynamics [4].,This inflexible machine learning approach is ripe for innovation with the use of foundational models [4], in particular when,Beyond just language, we see a shift in machine learning architectures in multiple domains, as the dominant design paradigm changes from designing task-specific models towards the use of large foundational pre-trained models [4].,The use of foundational models is appealing because they are trained on broad datasets over a wide variety of downstream tasks, and therefore provide general skills which can be used directly or with minimal fine-tuning to new applications [4]."
36c95e3ef362742a5c1844257e8b79d3251a781e,ff0282b34d758a4aaad524ea554f6545852e3c68,True,"background,methodology","3Yes, that dataset title is “ACRONYM” [44].,Because we target physical robot applications, we may be able to tie language to sets of graspable points encoding gripper orientation and position [44] for each object.,To construct SNARE, we select a subset of 7,897 ACRONYM [44] object models from ShapeNetSem [45, 13].,The annotations are collected to complement the ACRONYM3 [44] grasping dataset and include language that targets both visual and tactile attributes of objects."
4c5d4601a3a19c31da6588d2a34adfb161f68c0e,8095bdd5861d1dbe43b77997bc0dbc2fd51acb93,True,"background,methodology","…the same spirit as recent work aimed to teach virtual or physical robots to follow instructions provided in natural language (Hermann et al., 2017; Lynch and Sermanet, 2020) but attempts to go beyond it by emphasising the interactive and language production capabilities of the agents we develop.,) Second, prior work has largely focused on comparatively constrained sets of behaviours, involving uncluttered environments with few objects to manipulate (Lynch and Sermanet, 2020; Hill et al., 2019a), or has studied navigation absent of environment manipulation altogether (Anderson et al.,Second, prior work has largely focused on comparatively constrained sets of behaviours, involving uncluttered environments with few objects to manipulate (Lynch and Sermanet, 2020; Hill et al., 2019a), or has studied navigation absent of environment manipulation altogether (Anderson et al., 2017).,Recent work in robotics demonstrated the possibility of conditioning simulated robotic manipulators with natural language instructions (Lynch and Sermanet, 2020).,Our research program shares much the same spirit as recent work aimed to teach virtual or physical robots to follow instructions provided in natural language (Hermann et al., 2017; Lynch and Sermanet, 2020) but attempts to go beyond it by emphasising the interactive and language production capabilities of the agents we develop."
89fba716d11de5b29ceb8d137f6b09f05be079fd,3e6a384a13e9e679759c30ab2e0f22fb0bdf7da2,True,"result,methodology,background","9M parameter FCN [41] with residual connections [25], given that similar architectures have been used for FCN-based picking and placing [71], [68].,For several tasks in the benchmark, we propose to tackle them using novel goal-conditioned variants of Transporter Network [68] architectures.,We first describe the problem formulation, followed by background on Transporter Networks [68].,Transporter Networks [68] is a model architecture for manipulation that learns to rearrange objects by (i) attending to a local region of interest, then (ii) predicting its target spatial displacement by cross-correlating its dense deep visual features over the scene.,Our experiments also significantly extend results of using Transporter Networks for deformable manipulation tasks — while [68] demonstrated,For the first eight tasks listed, we benchmark with Transporter Networks [68] (“Transporter”) and two baselines that use ground-truth pose information instead of images as input.,Following [68], to handle multimodality of picking and placing distributions, the models output a mixture density [9] represented by a 26-D multivariate Gaussian."
bfba05093314e52317536b6cfc8b7fded8371e02,4e1e3bdf43c1556279e4c043dbdf5571a159fed9,True,"background,methodology","We implement the encoder and decoder as multi-layer feed-forward networks, with the ReLU activation as in prior work [7, 28].,Previous work on learning latent actions for assistive teleoperation [5, 28] learn a decoder Dec(s, z) : S × Z → A that maps user low-dimensional inputs z ∈ Z and current state s ∈ S to a high-dimensional action a ∈ A.,We believe that the ability to disambiguate with language, and the integration of language within the latent actions framework is a strong research contribution, and hope that future work looks to dynamic states – perhaps by leveraging visual latent actions [28] – and to adapting to new utterances and tasks dynamically [43, 52].,We collect demonstrations kinesthetically as in prior work [7, 28], recording joint states at a fixed frequency.,Instead, we adopt learned latent actions [5, 7, 8, 27, 28] a framework that uses conditional auto-encoders [29] to learn taskspecific latent “action” spaces from demonstrations."
bfba05093314e52317536b6cfc8b7fded8371e02,f17adb5a8ee6cf94ea7d08808fa1af3af8e22dbd,True,"background,methodology","Previous work on learning latent actions for assistive teleoperation [5, 28] learn a decoder Dec(s, z) : S × Z → A that maps user low-dimensional inputs z ∈ Z and current state s ∈ S to a high-dimensional action a ∈ A.,Shared autonomy approaches such as learned latent actions [5, 7, 8] however, build intuitive low-dimensional controllers for high-DoF robots via dimensionality reduction.,Paradigms for efficient human-robot collaboration that strike a balance between robot autonomy and human control such as shared autonomy [2, 3, 4, 5] present a promising path towards building such assistive systems.,Instead, we adopt learned latent actions [5, 7, 8, 27, 28] a framework that uses conditional auto-encoders [29] to learn taskspecific latent “action” spaces from demonstrations."
bdba3bd30a49ea4c5b20b43dbd8f0eb59e9d80e2,01d4cc6e7c89f42ad1fc27b57439c9b6c2797fb8,True,"result,methodology,background","Time-series diffusion transformer To reduce the oversmoothing effect in CNN models [49], we introduce a novel transformer-based DDPM which adopts the transformer architecture from minGPT [42] for action prediction.,We systematically evaluate Diffusion Policy on 12 tasks from 4 benchmarks [12, 15, 29, 42].,Diffusion Policy learns to approach the contact point equally likely from left or right, while LSTM-GMM [29] and IBC [12] exhibit bias toward one side and BET [42] cannot commit to one mode.,The baseline methods we evaluate, however, work best with velocity control (and this is reflected in the literature where most existing work reports using velocitycontrol action spaces [29, 42, 60, 13, 28, 27]).,Prior work attempts to address this challenge by exploring different action representations (Fig 1 a) – using mixtures of Gaussians [29], categorical representations of quantized actions [42], or by switching the the policy representation (Fig 1 b) – from explicit to implicit to better capture multi-modal distributions [12, 56].,We systematically evaluate Diffusion Policy across 12 tasks from 4 different benchmarks [12, 15, 29, 42] under the behavior cloning formulation.,3) Multimodal Block Pushing: adapted from BET [42], this task tests the policy’s ability to model multimodal action distributions by pushing two blocks into two squares in any order.,Similarly, BC-RNN and BET would have difficulty specifying the number of modes that exist in the action distribution (needed for GMM or kmeans steps).,In contrast, both LSTM-GMM [29] and IBC [12] are biased toward one mode, while BET [42] fails to commit to a single mode due to its lack of temporal action consistency.,However, suppose each action in the sequence is predicted as independent multimodal distributions (as done in BCRNN and BET).,This surprising result stands in contrast to the majority of recent behavior cloning work that generally relies on velocity control [29, 42, 60, 13, 28, 27].,We present the best-performing for each baseline method on each benchmark from all possible sources – our reproduced result (LSTM-GMM) or original number reported in the paper (BET, IBC).,The challenge of modeling multi-modal distribution in human demonstrations has been widely discussed in behavior cloning literature [12, 42, 29]."
